ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B00V37OXJ8,Jordan,https://www.amazon.com/Jordan-Flight23-Metallic-Silver-Basketball/dp/B00V37OXJ8/ref=sr_1_918?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-918,"https://images-na.ssl-images-amazon.com/images/I/41T3vLCkccL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51wA9z18u2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51pmRCrykHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41q%2Byl2ZEdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Ttgx6vPZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xFbPgK4-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yVCWaj9-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Jordan Nike Men's Flight23 Black/White/Metallic Silver Basketball Shoe,3.8,,,17,"TWD 3,990.67",,"Leather
							
						
 
							Rubber sole
							
						
 
							Full-grain leather with embroidered Jumpman logo for classic style
							
						
 
							Polyurethane with Air-Sole unit encased in a chrome TPU window
							
						
 
							Classic herringbone pattern for multi-direction traction"
B07F99MD92,NIKE,https://www.amazon.com/Nike-Shox-Gravity-Running-Black-White/dp/B07F99MD92/ref=sr_1_919?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-919,"https://images-na.ssl-images-amazon.com/images/I/418f3wuefGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/418f3wuefGL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yO8ds0THL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Vvtm4veqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41W-EN%2BdoeL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/414Yl72tomL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41BH%2BRLH4JL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE Shox Gravity 男款慢跑鞋,4.6,,,3,,,"合成纖維
							
						
 
							Foam sole
							
						
 
							100% 正品
							
						
 
							原始包裝"
B07DM99VHZ,NIKE,https://www.amazon.com/Nike-Shox-Gravity-Mens-Ar1999-700/dp/B07DM99VHZ/ref=sr_1_920?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-920,"https://images-na.ssl-images-amazon.com/images/I/41qxg3xheoL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41qxg3xheoL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Nxo%2Byj-3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lnGMW%2BdbL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41YgdeEyRDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KPGXiOVjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eKVL1BulL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE Shox Gravity 男款慢跑鞋,3.6,,,2,"TWD 2,927.03",,"合成纖維
							
						
 
							鞋跟下有泡棉緩衝的雙板提供獨特的 Shox 舒適和時尚
							
						
 
							Nike Shox 泡棉和板子設計可改善行駛和反彈
							
						
 
							Flywire 電纜和新的繫帶系統創造出安全貼合
							
						
 
							鞋跟和鞋舌的抓握方便穿脫
							
						
 
							紋理大底，透氣網眼鞋面"
B00J3RFA7E,Jordan,https://www.amazon.com/Jordan-Generation-Mens-Style-Aa1294-010/dp/B00J3RFA7E/ref=sr_1_921?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-921,"https://images-na.ssl-images-amazon.com/images/I/41qHIblS5%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41o9TWeNv7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Jordan Generation 23 男裝,5.0,,,1 位客戶評價,"TWD 2,913.28",,"這適合您的 .
    


 確保這適合
輸入您的型號。



    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 
							合成纖維
							
						
 
							100% 正品
							
						
 
							全新
							
						
 
							耐用
							
						
 
							原有包裝"
B07F97ZHCK,NIKE,https://www.amazon.com/NIKE-Gravity-Running-Shoes-Black-sail-University/dp/B07F97ZHCK/ref=sr_1_922?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-922,"https://images-na.ssl-images-amazon.com/images/I/51iavD2r%2B7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51aIqDqYkuL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/416OVSRB5OL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51uI7aJPkyL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE Shox Gravity 男款 Ar1999-006,,,,,,,"合成纖維
							
						
 
							100% 正品
							
						
 
							全新盒裝
							
						
 
							AR1999-006"
B01NAVTP0F,Jordan,https://www.amazon.com/Jordan-MELO-Mens-Basketball-Shoes-881562-618_12/dp/B01NAVTP0F/ref=sr_1_923?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-923,"https://images-na.ssl-images-amazon.com/images/I/51eFmyyC6GL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41rbOINoWlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41cTYRQMDWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Huf64swYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41DWGnIZEpL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41UXS2tbnvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41GLqNvmlfL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Jordan MELO M13 Mens Basketball-Shoes 881562-618_12 - Gym RED/Gym RED-Black,,,,,"TWD 3,572.29",,"synthetic-and-leather
							
						
 
							Authentic"
B07BSQSSY7,Nike,https://www.amazon.com/NIKE-Infuriate-Mens-Aa7066-003-Size/dp/B07BSQSSY7/ref=sr_1_924?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-924,"https://images-na.ssl-images-amazon.com/images/I/41HBNLdNDBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yiFJzKf9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男款 Air Max Infuriate 2 中筒籃球鞋,,,,,"TWD 4,908.95",,"合成纖維
							
						
 
							鞋跟緩衝墊中採用 Max Air 360 單位，有助於吸收衝擊。
							
						
 
							繫帶系統提供安全貼合，並幫助支撐腳踝。 ​
							
						
 
							Herringbone 圖案在各種表面提供逼真的抓地力。"
B00F5H9I7E,Nike,https://www.amazon.com/Nike-Running-Bright-Violet-Black-White/dp/B00F5H9I7E/ref=sr_1_925?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-925,"https://images-na.ssl-images-amazon.com/images/I/41blmE6xVbL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yWsv1lKSL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41HUFgGUifL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Mens PG 1 Basketball Shoes,,,,,"TWD 3,926.83",,"Synthetic
							
						
 
							Synthetic sole
							
						
 
							Brand: Nike
							
						
 
							Style: Fitness & Cross-Training
							
						
 
							Materials: Synthetic upper / Manmade outsole
							
						
 
							Toe Style:
							
						
 
							Closure Type: Lace Up"
B07G5TBSXL,Nike,https://www.amazon.com/Nike-SB-Air-Force-Low/dp/B07G5TBSXL/ref=sr_1_926?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-926,"https://images-na.ssl-images-amazon.com/images/I/41vbKiqtMzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/414fUn1D-KL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41l9IXlgSvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51v8haX1GeL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike SB AIR Force II Low Mens Skateboarding-Shoes AO0300,3.0,,,1 位客戶評價,"TWD 1,632.61","TWD 5,946.39","polyester
							
						
 
							Rubber sole
							
						
 
							sku=ao0300-364"
B07459KF5C,Nike,https://www.amazon.com/NIKE-Force-Trout-Baseball-Cleats/dp/B07459KF5C/ref=sr_1_927?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-927,"https://images-na.ssl-images-amazon.com/images/I/416fNmasZJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Mens Zoom Trout 4 SZ 13 Black,,,,,,,"這適合您的 .
    


 確保這適合
輸入您的型號。



    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 
							Mesh upper with PU overlay is durable and breathable.
							
						
 
							Hexagonal Zoom units help absorb impact.
							
						
 
							Angular spike in high pressure areas enhance traction.
							
						
 
							Gusseted tongue helps block dirt.
							
						
 
							5/8-height waterfall collar features foam that wraps over top of collar for extra cushioning around the ankle."
B01B4EQ202,NIKE,https://www.amazon.com/Nike-Lifestyle-Collection-Basketball-RYL-BLK-MTLLC/dp/B01B4EQ202/ref=sr_1_928?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-928,"https://images-na.ssl-images-amazon.com/images/I/51MoPVs6kjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51yG3msqZ8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41lIJGgDfBL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41yZBorv0zL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51%2BWivYL-tL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE 男款 KD VIII NSW 生活式籃球鞋,4.4,"Multi Color,Black/Black/Tusdan Rust/Metallic Gold,Gm Royal/Gm Ryl-blk-mtllc Slvr,Gym Royal Black Metallic Silver,Black/University Red/Metallic Silver,Metallic Silver/Black/Green","https://images-na.ssl-images-amazon.com/images/I/419zoIdGKYL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51cym0nMzQL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51MoPVs6kjL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51jA4-STZvL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/51%2B3GrqZDEL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ijuhIFExL._SS47_.jpg",9,"TWD 1,930.84","TWD 5,892.37","織布
							
						
 
							合成材質
							
						
 
							100% 正品
							
						
 
							全新
							
						
 
							耐用
							
						
 
							適合男性"
B07H8SH672,Nike,https://www.amazon.com/Nike-Streak-Spectrum-Palest-Synthetic/dp/B07H8SH672/ref=sr_1_929?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-929,"https://images-na.ssl-images-amazon.com/images/I/41iNdVzJhiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41iNdVzJhiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41BPNfMx0YL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41PrDGbijEL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41atzdhRauL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/419Y%2BYMpV2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Rr5t3G6PL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike 男款 ZM Streak Spectrum Plus Prem Melon Tint/Palest 紫色,,,,,"TWD 2,455.29","TWD 8,053.36","合成纖維
							
						
 
							Fabric sole
							
						
 
							100% 正品
							
						
 
							甜瓜色調/淡紫色
							
						
 
							越南"
B07KZ9CRGL,Nike,https://www.amazon.com/Nike-Lebron-Soldier-Basketball-M14W155/dp/B07KZ9CRGL/ref=sr_1_930?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-930,"https://images-na.ssl-images-amazon.com/images/I/414eXGK-D9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MwRlXJ0DL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Zoom Lebron Soldier XII SFG Basketball Shoes,,,,,"TWD 4,108.52",,"這適合您的 .
    


 確保這適合
輸入您的型號。



    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 
							Reasonable Price
							
						
 
							Best Quality Products"
B07456LZ8Y,adidas,https://www.amazon.com/adidas-Crazy-Explosive-Basketball-White-Blue/dp/B07456LZ8Y/ref=sr_1_931?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-931,"https://images-na.ssl-images-amazon.com/images/I/412EmNhlNNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Gkag9L-7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Crazy Explosive Low Shoe 男款籃球,4.1,"Blue-white-power Red,Maroon,White-blue","https://images-na.ssl-images-amazon.com/images/I/418naz0V1UL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ogqs5AxxL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/412EmNhlNNL._SS47_.jpg",6,"TWD 1,307.85","TWD 3,115.27","合成纖維
							
						
 
							軸測量大約 Low-Top」從拱門
							
						
 
							透氣彈性鞋面，更加合身。
							
						
 
							網眼舌。
							
						
 
							解剖花邊系統包裹整個腳並緩解壓力。
							
						
 
							鞋跟蕾絲系統搭配成型鞋跟，增強鎖緊度。
							
						
 
							增強能量回饋特性讓每一步都充滿無窮的光源、快速能量。"
B0059L91M8,NIKE,https://www.amazon.com/Jordan-Mens-Spizike-Black-Concord-White/dp/B0059L91M8/ref=sr_1_932?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-932,"https://images-na.ssl-images-amazon.com/images/I/41-rWwhs6oL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Zy5W-CYLL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41tWXd1cr7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31Jd5pt56JL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31-voXGOlTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nMO4QW25L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ynSJWb%2BAL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE - Jordan Spizike - 315371006,1.0,,,1 位客戶評價,"TWD 5,072.63",,"合成纖維
							
						
 
							皮革與合成皮革鞋面搭配網布面板，透氣耐用
							
						
 
							PU 中底搭配鞋跟和前腳氣底單元，提供絕佳的緩衝效果
							
						
 
							實心橡膠大底提供耐用性和抓地力"
B01A3WMUXY,Nike,https://www.amazon.com/Nike-Flight-Huarache-Platinum-Basketball/dp/B01A3WMUXY/ref=sr_1_933?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-933,"https://images-na.ssl-images-amazon.com/images/I/312lr9wVQdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/312IVhwFPiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/21SVZqqx6xL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31jtXnwO0uL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31XVFOime3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Air Flight Huarache Low Basketball Shoe,5.0,"White/Black Pure Platinum,White","https://images-na.ssl-images-amazon.com/images/I/312lr9wVQdL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41xJmPeFhrL._SS47_.jpg",5,"TWD 3,273.39","TWD 3,926.83","Leather
							
						
 
							Rubber sole
							
						
 
							Nike Air Flight Huarache was known for its innovative and comfortable design
							
						
 
							The OG design is kept largely intact"
B01F1L9Y9A,Jordan,https://www.amazon.com/Jordan-Air-Retro-High-Nouveau/dp/B01F1L9Y9A/ref=sr_1_934?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-934,"https://images-na.ssl-images-amazon.com/images/I/41RZn29rVNL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KKWOinq3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31LZUD78XZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/419g3lUYZqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41bO4eAQq%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Jordan Air 1 復古高款 (紐瓦克),4.1,,,5,"TWD 6,218.43","TWD 7,804.55","皮革
							
						
 
							sku=819176-407"
B07P6ZFHGF,Nike,https://www.amazon.com/Nike-Jordan-Retro-Football-Cleat/dp/B07P6ZFHGF/ref=sr_1_935?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-935,"https://images-na.ssl-images-amazon.com/images/I/41KcoY420yL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41TjGg6ewXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31poqP4dFhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Jordan XI 復古TD 男款足球鞋 - AO1561,,,,,"TWD 5,891.06",,"AJ 11 靈感的鞋面提供鎖定和支撐。
							
						
 
							月球泡沫中底提供舒適、響應式緩衝。
							
						
 
							12 片面配置提供多向牽引力。"
B07BC8F794,adidas,https://www.amazon.com/adidas-Crazylight-Boost-2018-Shoes/dp/B07BC8F794/ref=sr_1_936?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-936,"https://images-na.ssl-images-amazon.com/images/I/31KJul081zL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31YWlSwCpjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41g5amJagFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31wbaqygIAL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Crazylight Boost 2018 Shoes Men's,,,,,"TWD 2,454.31","TWD 5,697.91","Synthetic
							
						
 
							Webbing eyelets
							
						
 
							Lace closure
							
						
 
							Regular fit"
B07HKK3BL9,Under,https://www.amazon.com/Under-Armour-Havoc-Basketball-Royal/dp/B07HKK3BL9/ref=sr_1_937?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-937,"https://images-na.ssl-images-amazon.com/images/I/51WAFpFaioL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51wvffHxL9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51XkqSQ1N8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/5145wAxLS2L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/5107OeYhGjL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51-pi0GrRDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51kvg2qG8ML._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif","Under Armour Men's HOVR Havoc 2 Basketball Shoe, Royal (400)/Capri, 10",,,,,"TWD 3,808.32",,"Textile and Synthetic
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							軸測量約 mid-top 從拱門
							
						
 
							Molded textile upper for enhanced comfort & breathability
							
						
 
							Webbed lacing system for a locked-in, customized fit
							
						
 
							Mesh tongue for increased air flowHalf bootie lining for a secure fit with traditional tongue construction for ease of entry
Die-cut EVA sockliner provides underfoot cushioning & support"
B07HYK71XN,NIKE,https://www.amazon.com/Nike-Spizike-Basketball-Red-Anthracite-315371-006/dp/B07HYK71XN/ref=sr_1_938?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=a8717793-9e88-48bb-b385-3487bae57557&pf_rd_r=A0Y4T1VK1Z4K6VG1HJJN&pf_rd_s=merchandised-search-left-2&pf_rd_t=101&qid=1569445602&rnid=10294506011&s=fashion-mens-intl-ship&sr=1-938,"https://images-na.ssl-images-amazon.com/images/I/41fEaALF6FL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4175cfXneYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51FqJPlR2qL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51BkznvxycL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE - Jordan Spizike - 315371006,,,,,"TWD 5,564.67",,"皮革
							
						
 
							皮革與合成皮革鞋面搭配網布面板，透氣耐用
							
						
 
							PU 中底搭配鞋跟和前腳氣底單元，提供絕佳的緩衝效果
							
						
 
							實心橡膠大底提供耐用性和抓地力"
