ASIN,brand,url,images,title,star,color,color_pic,comment,price_low,price_high,feature
B010TQ6P6W,Saucony,https://www.amazon.com/Saucony-Mens-Excursion-Running-Black/dp/B010TQ6P6W/ref=sr_1_84?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-84,"https://images-na.ssl-images-amazon.com/images/I/4124VT%2BZoOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KV6jxowdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41kS1o0mvxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2ByBr76g9L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41dqOd1OcSL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/312r-qNoBrL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/419dri1kdfL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Saucony 男款 Excursion TR9 越野跑鞋,4.4,"Grey/Black,Black/Orange","https://images-na.ssl-images-amazon.com/images/I/4124VT%2BZoOL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51UMz7DZuIL._SS36_.jpg",381,"TWD 2,537.30","TWD 3,537.44","100% Fabric/Synthetic
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							堅固的腳跟鞋，透氣網布，鞋帶和標誌上印有鮮豔的色彩 pops
							
						
 
							8 mm 腳跟到腳趾
							
						
 
							可拆卸鞋墊；鞋跟 GRID 緩衝系統
							
						
 
							XT-600 碳橡膠大底。
							
						
 
							「W」與「2E」都代表著寬鞋尺寸。"
B01CQTQLZ0,New,https://www.amazon.com/New-Balance-USD100V1-Track-Silver/dp/B01CQTQLZ0/ref=sr_1_85?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-85,"https://images-na.ssl-images-amazon.com/images/I/41cdBaSshUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51ibFFbzJ4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/512qkVxweHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41OUtHuGzQL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41EB6OPA0-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41vIJpkQCfL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41QT0FtBDWL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 USD100V1 跑鞋,3.8,,,5,TWD 620.35,"TWD 3,920.51","100% Textile and Synthetic
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							6 尖端Pebax 板
							
						
 
							FantomFit 黑色"
B07B71X8RH,New,https://www.amazon.com/New-Balance-800v6-Track-White/dp/B07B71X8RH/ref=sr_1_86?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-86,"https://images-na.ssl-images-amazon.com/images/I/41U9ISE-CXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51ef%2BhNz-QL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51vYJCX348L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41-IOrGwMRL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41JJBTZ7OOL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41pUx7a4aXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/410vBy1NLXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 800v6 運動鞋,5.0,"Neon Emerald/Black,White/Uv Blue","https://images-na.ssl-images-amazon.com/images/I/41Bgc8su8kL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41U9ISE-CXL._SS36_.jpg",3,"TWD 1,197.56","TWD 5,548.20","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 low-top」從拱門
							
						
 
							6 釘花紋板
							
						
 
							靴子結構
							
						
 
							可拆式尖頭"
B01HE5NE0Q,adidas,https://www.amazon.com/adidas-PACE-Slipper-White-AW4594/dp/B01HE5NE0Q/ref=sr_1_87?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-87,"https://images-na.ssl-images-amazon.com/images/I/41KjKu7%2BKrL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2BTE6XRrJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41M-mI4ScsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41VTDEl3T7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31OQCGXIinL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31rXWsXcqgL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41WUusiugcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Originals PACE VS Sneakers Unisex,4.4,"White Black,Bianco","https://images-na.ssl-images-amazon.com/images/I/41KjKu7%2BKrL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41KjKu7%2BKrL._SS47_.jpg",2,"TWD 1,108.66","TWD 1,959.44","Synthetic
							
						
 
							Fabric sole
							
						
 
							Upper material: synthetic"
B06XV297KG,Nike,https://www.amazon.com/NIKE-Womens-Lightweight-Athletic-Running/dp/B06XV297KG/ref=sr_1_88?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-88,"https://images-na.ssl-images-amazon.com/images/I/41CIUGsvVzL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Gibj2KR6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41P%2Bj2haxUL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31we6IQr5HL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/313hd%2BMJpuL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41Ht7bYIJHL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41CUVxJlRYL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Womens Zoom Strike,3.6,"Bordeaux/Black Rush Maroon Wht,Black(black/White-dark Grey-anthracite),Black/White Dark Grey","https://images-na.ssl-images-amazon.com/images/I/41GKMrWd0pL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41CIUGsvVzL._SS47_.jpg,https://images-na.ssl-images-amazon.com/images/I/41XguZjB5OL._SS47_.jpg",17,TWD 980.21,"TWD 4,061.38","Synthetic
							
						
 
							Nike
							
						
 
							Womens
							
						
 
							Running
							
						
 
							Bordeaux/Black/Rush Maroon"
B07G7CJ2Z8,Nike,https://www.amazon.com/Nike-Zoom-Victory-Mens-878804-001/dp/B07G7CJ2Z8/ref=sr_1_89?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-89,"https://images-na.ssl-images-amazon.com/images/I/41xKxLui2uL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Zoom Victory 4 XC Spike,,,,,"TWD 2,638.62",,
B008F17374,PUMA,https://www.amazon.com/PUMA-Distance-Jasmine-Monaco-Fluorescent/dp/B008F17374/ref=sr_1_90?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-90,"https://images-na.ssl-images-amazon.com/images/I/41Weph0MlJL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51zIK8iJhhL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51doiHOOBTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31joYeh6jdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/419aVBaP-bL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/413%2BEu9K59L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nSold4HRL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",PUMA 男款 Tfx Distance V4-M,3.6,,,18,"TWD 1,143.96","TWD 1,284.17","網布
							
						
 
							Rubber sole
							
						
 
							Puma TFX 距离 V4 跟踪和跨国家直峰非常适合拾取速度和离开其后。
							
						
 
							單層透氣網眼鞋面，搭配戰略性的合成內襯，提供支撐和穩定性。
							
						
 
							前腳鎖定 設計可將腳固定在鞋底上，確保腳部安全貼合。
							
						
 
							織布襯裡提供透氣的全方位舒適。
							
						
 
							模切 EVA 中底，比標準 EVA 更輕，提供支撐和吸震效果，而不會讓您減重。"
B071RSZFT8,NIKE,https://www.amazon.com/Nike-Motion-Black-Platinum-Platinum-Dark/dp/B071RSZFT8/ref=sr_1_91?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-91,"https://images-na.ssl-images-amazon.com/images/I/516xSu2e6XL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51i9BSKW4hL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51WmNig0ZZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31qvSjcdwqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41VPoCmlcRL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41PgmwgZYTL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51r6vFxVCvL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",NIKE 男款 Air Max Motion LW SE 鞋,3.6,,,3,"TWD 2,963.83","TWD 3,594.97","Synthetic
							
						
 
							100% Authentic
							
						
 
							Brand New
							
						
 
							Durable
							
						
 
							Original Packaging"
B00XXEXHIW,ASICS,https://www.amazon.com/ASICS-COSMORACER-LD-M-White-Methyl/dp/B00XXEXHIW/ref=sr_1_92?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-92,"https://images-na.ssl-images-amazon.com/images/I/41nWaYjv2LL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51bbimy6vqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51U4PAummlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/417gR8B1AAL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41igDnatN%2BL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41%2BIyAQQD3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51yLi4h74gL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",ASICS 男款 Cosmoracer LD Track 鞋,4.0,"Flash Coral/Black,White/Methyl Blue/Dark Slate","https://images-na.ssl-images-amazon.com/images/I/41t%2Bowxv4dL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nWaYjv2LL._SS36_.jpg",10,"TWD 1,142.98","TWD 3,920.51","100% Syntheitc/Textile
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量大約 Low-Top」從拱門
							
						
 
							Pebax 釘板優化靈活性，同時最大限度地延長耐用
							
						
 
							Solyte 中底材質比 ASICS 的標準乙烯醋酸酯和聚乙烯醋酸酯更輕的中底化合物也具有增強的緩衝和耐用性
							
						
 
							透氣透氣網眼"
B075WB4DQF,VSDANLIN,https://www.amazon.com/VSDANLIN-Breathable-Lightweight-Athletic-Sneakers/dp/B075WB4DQF/ref=sr_1_93?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-93,"https://images-na.ssl-images-amazon.com/images/I/51RaKhqpAiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41k-7b4sQ7L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/512QZYTT2EL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/4141t%2BP6Z6L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51GNOtGe9rL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",VSDANLIN 男款透氣針織慢跑鞋輕盈運動鞋戶外運動鞋,4.0,"Black/Green,Blue/Red,Black/Blue","https://images-na.ssl-images-amazon.com/images/I/51RaKhqpAiL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51ckwwton2L._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/51MI8-TyxkL._SS36_.jpg",34,TWD 751.74,,"Rubber sole
							
						
 
							輕盈透氣針織布料 讓鞋子穿起來更舒適。 輕盈的鞋子能讓 Barefoot 跑步感覺更自然。
							
						
 
							柔軟鞋底由耐磨的彈性橡膠製成，為使用者提供足以 2 英尺和地面之間的緩衝空間。 鞋底底部的圖案具有加強的防滑和抓握能力， 幫助用戶適應任何道路條件。
							
						
 
							鞋面搭配 hape-trengthened 材質，讓鞋子看起來更有立體感，並在擠壓時輕鬆恢復原始形狀。
							
						
 
							多種顏色可供選擇，讓您有不同方式表達您的心情。 ​ 素色設計簡單又時尚。
							
						
 
							可搭配任何運動或休閒裝扮的完美選擇。 ​ 適合打高爾夫球、健行、跑步、旅遊、露營、騎馬、開車、步行等。"
B01H4XBTNC,Under,https://www.amazon.com/Under-Armour-Sprint-Spike-Running/dp/B01H4XBTNC/ref=sr_1_94?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-94,"https://images-na.ssl-images-amazon.com/images/I/41m0ntj5TcL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51l-An5aC4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51sccOnkxlL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41FquqptahL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41MrEJ9FK4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41V2AVf07hL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41NeOnj43qL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Under Armour 男式 Kick Sprint Spike 运动鞋,3.0,"White/Black,Venetian Blue","https://images-na.ssl-images-amazon.com/images/I/41m0ntj5TcL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41LBOBx6zOL._SS36_.jpg",12,"TWD 1,699.27","TWD 3,398.86","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							軸測量約 low-top 從拱門
							
						
 
							輕盈合成鞋面與大膽的 3D 印刷圖形
							
						
 
							彈道網眼鞋跟計數器增加耐用支撐和透氣性
							
						
 
							穿孔鞋頭增加通風性3⁄4 長度 Pebax 鞋釘板非常堅固、靈活、輕盈，適合爆炸性拉伸
可拆卸的 6 針腳軌道穿孔大底結構帶給您完美的抓地力，加速並維持最高速度"
B00D3P6O2W,ASICS,https://www.amazon.com/ASICS-Sonicsprint-Track-Silver-Black/dp/B00D3P6O2W/ref=sr_1_95?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-95,"https://images-na.ssl-images-amazon.com/images/I/41L27IatPXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51c%2B9tUy5eL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/413PEhlIyxL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41w7GInl3-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41wF7kV0z8L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41cnN4aHNXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ns1su0MsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",ASICS 男式 Sonicsprint 田径鞋,3.9,"Black/White,Silver/Fire Red/Black,Pearl White/Silver/Graphite,Blue/White/Black","https://images-na.ssl-images-amazon.com/images/I/31OVnbycRDL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41L27IatPXL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41CPRXHm0SL._SS36_.jpg,https://images-na.ssl-images-amazon.com/images/I/41eyEIVhFoL._SS36_.jpg",28,"TWD 1,528.33","TWD 4,511.77","合成纖維
							
						
 
							Imported
							
						
 
							Synthetic sole
							
						
 
							Pebax 釘板優化靈活性，同時最大限度地延長耐用
							
						
 
							輕盈流線型鞋面
							
						
 
							性能持久"
B07BR3NG2V,Nike,https://www.amazon.com/Nike-Winflo-Shield-Running-Silver/dp/B07BR3NG2V/ref=sr_1_96?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964408&rnid=679286011&s=fashion-mens-intl-ship&sr=1-96,"https://images-na.ssl-images-amazon.com/images/I/41MjUkGtT4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41W3x3uqK1L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31wMVRJF8VL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41z2ISb4-aL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Air Zoom Winflo 5 Shield Running Shoes,,,,,"TWD 4,901.04",,"合成纖維
							
						
 
							防水鞋面有助於保持雙腳乾爽
							
						
 
							穿心扣鞋帶在寒冷、潮濕的天氣下容易調整
							
						
 
							密封接縫有助於防止水分流出
							
						
 
							單層編織材質搭配 PU 膜，防水輕盈耐用
							
						
 
							鞋跟的變焦空氣裝置提供低調的反應緩衝"
B07BR3NG2V,Nike,https://www.amazon.com/Nike-Winflo-Shield-Running-Silver/dp/B07BR3NG2V/ref=sr_1_97?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964733&rnid=679286011&s=fashion-mens-intl-ship&sr=1-97,"https://images-na.ssl-images-amazon.com/images/I/41MjUkGtT4L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41W3x3uqK1L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31wMVRJF8VL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41z2ISb4-aL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",Nike Men's Air Zoom Winflo 5 Shield Running Shoes,,,,,"TWD 4,901.04",,"合成纖維
							
						
 
							防水鞋面有助於保持雙腳乾爽
							
						
 
							穿心扣鞋帶在寒冷、潮濕的天氣下容易調整
							
						
 
							密封接縫有助於防止水分流出
							
						
 
							單層編織材質搭配 PU 膜，防水輕盈耐用
							
						
 
							鞋跟的變焦空氣裝置提供低調的反應緩衝"
B01B3RIPE6,adidas,https://www.amazon.com/adidas-Adizero-Accelerator-Infrared-Metallic/dp/B01B3RIPE6/ref=sr_1_98?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964733&rnid=679286011&s=fashion-mens-intl-ship&sr=1-98,"https://images-na.ssl-images-amazon.com/images/I/41vN4o5AFfL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51AdS6EAivL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41EOG9AlEkL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/410OuhwM4ZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31a2Y7fW8tL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31gMbFSCheL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41zcqmgqHXL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Performance Adizero 加速器軌道鞋,3.5,,,4,"TWD 1,786.54","TWD 3,268.12","100% 織品
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							重量：5.6 盎司（尺寸 9）；建議事件：60 米、100 米、200 米、4 x 100 米、110 高障礙
							
						
 
							合成皮革鞋面，輕量支撐
							
						
 
							微合身鎖定您的腳，直接貼合和高速跑步；前腳上的鉤環帶可安全鎖定
							
						
 
							扭轉系統實現中足完整性；輕量化 tpu 板
							
						
 
							設計網眼鞋跟，無縫合，透氣舒適"
B00Z7KVSZ4,New,https://www.amazon.com/New-Balance-MSD100V1-Track-Spike-M/dp/B00Z7KVSZ4/ref=sr_1_99?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964733&rnid=679286011&s=fashion-mens-intl-ship&sr=1-99,"https://images-na.ssl-images-amazon.com/images/I/41BNFY9PsiL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51IcLpDvDDL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51t8vQhLiKL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41EKAZXzJEL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41ke-qiiN-L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41dnZv6C6YL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51PnGyXQ0PL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",New Balance 男款 MSD100V1 Track Spike-M,2.2,,,2,TWD 977.27,"TWD 2,413.42","75% 合成纖維／25% 網眼
							
						
 
							Imported
							
						
 
							Rubber sole
							
						
 
							Revlite 中底
							
						
 
							結合無縫和樹脂印刷鞋面，無縫覆蓋
							
						
 
							內部手柄"
B01B3RTPJA,adidas,https://www.amazon.com/adidas-Adizero-Finesse-Silver-Metallic/dp/B01B3RTPJA/ref=sr_1_100?pf_rd_i=16225019011&pf_rd_m=ATVPDKIKX0DER&pf_rd_p=23429fae-990f-41b5-b328-862bb645dd6a&pf_rd_r=Q0C6H7A2Y96W7JT9AXAX&pf_rd_s=merchandised-search-2&pf_rd_t=101&qid=1568964733&rnid=679286011&s=fashion-mens-intl-ship&sr=1-100,"https://images-na.ssl-images-amazon.com/images/I/41bBfxlcyqL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51Nt2Tq0RsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/51jThsrgbZL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41fA-RalxFL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/31aBCTkXn3L._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41nW6iQ7dsL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/I/41y7JjIpPdL._AC_US40_.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V192234675_.gif",adidas Performance Adizero Finesse Track 鞋,3.4,,,14,"TWD 1,797.65","TWD 1,926.75","織品和合成
							
						
 
							Imported
							
						
 
							Fabric sole
							
						
 
							重量：5.5 盎司（尺寸 9）；專為最大能耗回饋而設計，同時維持輕量性能
							
						
 
							SPRINTFRAME 结构提供稳定性和速度，通过几何的调查，打造轻盈、支持性的跑步 chassis
							
						
 
							SPRINTWEB 無縫鞋面設計使用層壓複合材料在特定動作期間鎖住腳部
							
						
 
							透氣網眼鞋面可最大程度地通風和柔軟，類似手套的合身度
							
						
 
							鞋尖內部仿麂皮提供最大舒適度並增加耐久性，在高張力賽道上；較長且較低的 EVA 鞋跟單元，適合在鞋面上中距離特定緩衝"
